annotation_id,persona_id,image_id,predicted_sentiment,caption_topic,just_topic
p525ef610_img_1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP_baseline,525ef610-77cb-4d20-b8d3-6572843038d9,1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,SlightlyNegative,62,58
p525ef610_img_1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E_baseline,525ef610-77cb-4d20-b8d3-6572843038d9,1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,Negative,9,67
p525ef610_img_103V6ocF--_BPMnZoK9eUxTWbIZG2QsHG_baseline,525ef610-77cb-4d20-b8d3-6572843038d9,103V6ocF--_BPMnZoK9eUxTWbIZG2QsHG,SlightlyNegative,3,-1
p525ef610_img_1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK__baseline,525ef610-77cb-4d20-b8d3-6572843038d9,1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,Positive,113,8
p525ef610_img_1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN_baseline,525ef610-77cb-4d20-b8d3-6572843038d9,1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,Positive,1,1
p525ef610_img_1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A_baseline,525ef610-77cb-4d20-b8d3-6572843038d9,1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,SlightlyPositive,-1,10
p525ef610_img_1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR_baseline,525ef610-77cb-4d20-b8d3-6572843038d9,1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,Negative,8,25
p525ef610_img_1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X_baseline,525ef610-77cb-4d20-b8d3-6572843038d9,1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,Negative,199,5
p525ef610_img_13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ_baseline,525ef610-77cb-4d20-b8d3-6572843038d9,13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ,SlightlyPositive,36,19
p525ef610_img_16nwQtJeucg4qnhhT7vOZlCThfWr9ldn8_baseline,525ef610-77cb-4d20-b8d3-6572843038d9,16nwQtJeucg4qnhhT7vOZlCThfWr9ldn8,Negative,102,2
p525ef610_img_1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A_baseline,525ef610-77cb-4d20-b8d3-6572843038d9,1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,Neutral,16,4
p525ef610_img_1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX_baseline,525ef610-77cb-4d20-b8d3-6572843038d9,1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,Positive,2,75
p525ef610_img_1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW_baseline,525ef610-77cb-4d20-b8d3-6572843038d9,1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,Neutral,161,20
p525ef610_img_1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ__baseline,525ef610-77cb-4d20-b8d3-6572843038d9,1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,Negative,0,-1
p525ef610_img_1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ_baseline,525ef610-77cb-4d20-b8d3-6572843038d9,1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,Positive,120,0
p7cb9f994_img_1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,Negative,43,25
p7cb9f994_img_1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-,Positive,48,43
p7cb9f994_img_1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm,SlightlyNegative,37,14
p7cb9f994_img_183xelmd0KIfYZwqufkbw8T5Q0bUFu_RR_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,183xelmd0KIfYZwqufkbw8T5Q0bUFu_RR,SlightlyPositive,74,-1
p7cb9f994_img_1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,Neutral,72,29
p7cb9f994_img_14oyRi0Ae7uRpRiJRw1lPfwwhhldXC84U_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,14oyRi0Ae7uRpRiJRw1lPfwwhhldXC84U,Negative,22,18
p7cb9f994_img_1E7sGHkf9mgoSumKn_Oj9wLe8eymnUuig_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,1E7sGHkf9mgoSumKn_Oj9wLe8eymnUuig,Negative,-1,21
p7cb9f994_img_1GXtaH5Nq_SC-6sHe432wuR1YcWyUX86E_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,1GXtaH5Nq_SC-6sHe432wuR1YcWyUX86E,SlightlyPositive,7,7
p7cb9f994_img_1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,SlightlyNegative,12,32
p7cb9f994_img_1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,Neutral,46,3
p7cb9f994_img_1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,Positive,25,0
p7cb9f994_img_1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,Positive,111,60
p7cb9f994_img_1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-,Negative,-1,-1
p7cb9f994_img_1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda,Negative,18,21
p7cb9f994_img_13VAge1esbhXsqK9d8LznHQzWgjFA-qRY_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,13VAge1esbhXsqK9d8LznHQzWgjFA-qRY,Positive,-1,1
p7cb9f994_img_1o7J69bQhbz_B92JymZCrYVdNyn3j3boo_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,Positive,28,-1
p7cb9f994_img_1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr,Positive,101,3
p7cb9f994_img_1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,Negative,21,96
p7cb9f994_img_1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z,Negative,-1,2
p7cb9f994_img_1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,Negative,98,11
p7cb9f994_img_1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,Positive,60,55
p7cb9f994_img_1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,Positive,65,66
p7cb9f994_img_11DOuFmByYWPoQc2QyFxzxcb1da83nIqF_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,11DOuFmByYWPoQc2QyFxzxcb1da83nIqF,Negative,69,-1
p7cb9f994_img_1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,SlightlyPositive,138,48
p7cb9f994_img_135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO,Negative,154,25
p7cb9f994_img_160nowuoebdBnrXT3OgLQmAXD-qAJdkhn_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,160nowuoebdBnrXT3OgLQmAXD-qAJdkhn,Negative,-1,28
p7cb9f994_img_1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,Positive,35,44
p7cb9f994_img_1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,Positive,89,37
p7cb9f994_img_1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,Negative,140,28
p7cb9f994_img_102tapSsNubXllWzP7asAW-qwMJApiWt6_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,102tapSsNubXllWzP7asAW-qwMJApiWt6,Negative,93,-1
p7cb9f994_img_10ha6FXS8e5O7LoMJMasGsqRPE_9V8tk4_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,10ha6FXS8e5O7LoMJMasGsqRPE_9V8tk4,Neutral,-1,6
p7cb9f994_img_16G9fyPvX0wNHmwpIz9Vmx4TZPzi6H1by_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,16G9fyPvX0wNHmwpIz9Vmx4TZPzi6H1by,Negative,182,17
p7cb9f994_img_1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,Negative,-1,25
p7cb9f994_img_1C7EFJIu3VvSW5yNsdzCo02TfvOZ6NK9T_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,1C7EFJIu3VvSW5yNsdzCo02TfvOZ6NK9T,Negative,-1,41
p7cb9f994_img_1A-jAaJGMuowD6_ZwcKfoxUFD1VE03Hjr_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,1A-jAaJGMuowD6_ZwcKfoxUFD1VE03Hjr,Positive,151,16
p7cb9f994_img_1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,Neutral,-1,9
p7cb9f994_img_1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,Negative,15,56
p7cb9f994_img_103V6ocF--_BPMnZoK9eUxTWbIZG2QsHG_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,103V6ocF--_BPMnZoK9eUxTWbIZG2QsHG,Negative,136,25
p7cb9f994_img_1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK__baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,Positive,113,8
p7cb9f994_img_1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,Positive,1,1
p7cb9f994_img_1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,SlightlyNegative,119,-1
p7cb9f994_img_1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,Negative,177,21
p7cb9f994_img_1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,Negative,97,5
p7cb9f994_img_13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ,SlightlyPositive,185,19
p7cb9f994_img_16nwQtJeucg4qnhhT7vOZlCThfWr9ldn8_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,16nwQtJeucg4qnhhT7vOZlCThfWr9ldn8,Negative,102,2
p7cb9f994_img_1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,Neutral,16,4
p7cb9f994_img_1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,Positive,2,75
p7cb9f994_img_1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,Positive,23,27
p7cb9f994_img_1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ__baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,Negative,0,-1
p7cb9f994_img_1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ_baseline,7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,Positive,-1,0
p298bae40_img_1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,Negative,31,25
p298bae40_img_1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-,Positive,-1,43
p298bae40_img_1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm,Negative,37,14
p298bae40_img_183xelmd0KIfYZwqufkbw8T5Q0bUFu_RR_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,183xelmd0KIfYZwqufkbw8T5Q0bUFu_RR,SlightlyNegative,74,33
p298bae40_img_1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,Neutral,-1,29
p298bae40_img_14oyRi0Ae7uRpRiJRw1lPfwwhhldXC84U_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,14oyRi0Ae7uRpRiJRw1lPfwwhhldXC84U,Negative,135,95
p298bae40_img_1E7sGHkf9mgoSumKn_Oj9wLe8eymnUuig_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,1E7sGHkf9mgoSumKn_Oj9wLe8eymnUuig,Negative,6,21
p298bae40_img_1GXtaH5Nq_SC-6sHe432wuR1YcWyUX86E_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,1GXtaH5Nq_SC-6sHe432wuR1YcWyUX86E,Neutral,7,7
p298bae40_img_1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,SlightlyPositive,14,32
p298bae40_img_1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,Neutral,11,3
p298bae40_img_1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,Positive,25,42
p298bae40_img_1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,Positive,-1,60
p298bae40_img_1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-,Negative,188,17
p298bae40_img_1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda,Negative,66,17
p298bae40_img_13VAge1esbhXsqK9d8LznHQzWgjFA-qRY_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,13VAge1esbhXsqK9d8LznHQzWgjFA-qRY,Positive,150,1
p298bae40_img_1o7J69bQhbz_B92JymZCrYVdNyn3j3boo_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,Positive,41,24
p298bae40_img_1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr,Positive,66,3
p298bae40_img_1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,Negative,51,96
p298bae40_img_1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z,Negative,10,2
p298bae40_img_1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,Negative,28,11
p298bae40_img_1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,Positive,-1,111
p298bae40_img_1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,Positive,-1,66
p298bae40_img_11DOuFmByYWPoQc2QyFxzxcb1da83nIqF_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,11DOuFmByYWPoQc2QyFxzxcb1da83nIqF,Negative,139,54
p298bae40_img_1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,SlightlyPositive,137,48
p298bae40_img_135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO,Negative,73,25
p298bae40_img_160nowuoebdBnrXT3OgLQmAXD-qAJdkhn_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,160nowuoebdBnrXT3OgLQmAXD-qAJdkhn,Negative,129,25
p298bae40_img_1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,Positive,-1,0
p298bae40_img_1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,Positive,89,37
p298bae40_img_1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,Negative,82,28
p298bae40_img_102tapSsNubXllWzP7asAW-qwMJApiWt6_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,102tapSsNubXllWzP7asAW-qwMJApiWt6,Negative,-1,-1
p298bae40_img_10ha6FXS8e5O7LoMJMasGsqRPE_9V8tk4_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,10ha6FXS8e5O7LoMJMasGsqRPE_9V8tk4,Positive,-1,6
p298bae40_img_16G9fyPvX0wNHmwpIz9Vmx4TZPzi6H1by_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,16G9fyPvX0wNHmwpIz9Vmx4TZPzi6H1by,Negative,-1,-1
p298bae40_img_1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,Negative,-1,21
p298bae40_img_1C7EFJIu3VvSW5yNsdzCo02TfvOZ6NK9T_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,1C7EFJIu3VvSW5yNsdzCo02TfvOZ6NK9T,Negative,-1,41
p298bae40_img_1A-jAaJGMuowD6_ZwcKfoxUFD1VE03Hjr_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,1A-jAaJGMuowD6_ZwcKfoxUFD1VE03Hjr,Positive,-1,16
p298bae40_img_1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,Neutral,62,9
p298bae40_img_1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,Negative,15,67
p298bae40_img_103V6ocF--_BPMnZoK9eUxTWbIZG2QsHG_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,103V6ocF--_BPMnZoK9eUxTWbIZG2QsHG,Negative,3,54
p298bae40_img_1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK__baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,Positive,113,8
p298bae40_img_1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,Positive,1,1
p298bae40_img_1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,SlightlyNegative,119,-1
p298bae40_img_1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,Negative,8,25
p298bae40_img_1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,Negative,59,5
p298bae40_img_13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ,Neutral,-1,19
p298bae40_img_16nwQtJeucg4qnhhT7vOZlCThfWr9ldn8_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,16nwQtJeucg4qnhhT7vOZlCThfWr9ldn8,Negative,102,53
p298bae40_img_1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,Neutral,-1,4
p298bae40_img_1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,Neutral,2,-1
p298bae40_img_1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,SlightlyPositive,-1,27
p298bae40_img_1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ__baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,Negative,0,17
p298bae40_img_1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ_baseline,298bae40-fa51-437d-b285-4389f6b3f7d1,1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,Positive,-1,0
p2430e367_img_1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK_baseline,2430e367-c8b6-431f-8770-80a4faeeab32,1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,Negative,43,25
p2430e367_img_1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-_baseline,2430e367-c8b6-431f-8770-80a4faeeab32,1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-,Positive,-1,-1
p2430e367_img_1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm_baseline,2430e367-c8b6-431f-8770-80a4faeeab32,1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm,SlightlyNegative,37,109
p2430e367_img_183xelmd0KIfYZwqufkbw8T5Q0bUFu_RR_baseline,2430e367-c8b6-431f-8770-80a4faeeab32,183xelmd0KIfYZwqufkbw8T5Q0bUFu_RR,Positive,52,61
p2430e367_img_1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy_baseline,2430e367-c8b6-431f-8770-80a4faeeab32,1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,SlightlyNegative,20,-1
p2430e367_img_14oyRi0Ae7uRpRiJRw1lPfwwhhldXC84U_baseline,2430e367-c8b6-431f-8770-80a4faeeab32,14oyRi0Ae7uRpRiJRw1lPfwwhhldXC84U,Negative,63,21
p2430e367_img_1E7sGHkf9mgoSumKn_Oj9wLe8eymnUuig_baseline,2430e367-c8b6-431f-8770-80a4faeeab32,1E7sGHkf9mgoSumKn_Oj9wLe8eymnUuig,Negative,6,36
